year,PCOUNTY,agecat,count
2014,RIVERSIDE,08. 16 Years Old,16
2014,RIVERSIDE,09. 17 Years Old,31
2014,RIVERSIDE,10. 18 Years Old,51
2014,RIVERSIDE,11. 19 Years Old,68
2014,RIVERSIDE,08. 16 Years Old,25
2014,RIVERSIDE,09. 17 Years Old,37
2014,RIVERSIDE,10. 18 Years Old,55
2014,RIVERSIDE,11. 19 Years Old,116
2014,RIVERSIDE,11. 19 Years Old,15
2014,SAN BERNARDINO,08. 16 Years Old,15
2014,SAN BERNARDINO,09. 17 Years Old,31
2014,SAN BERNARDINO,10. 18 Years Old,62
2014,SAN BERNARDINO,11. 19 Years Old,112
2014,RIVERSIDE,10. 18 Years Old,25
2014,RIVERSIDE,11. 19 Years Old,27
2014,RIVERSIDE,09. 17 Years Old,15
2014,RIVERSIDE,10. 18 Years Old,26
2014,RIVERSIDE,11. 19 Years Old,42
2014,RIVERSIDE,11. 19 Years Old,19
2014,SAN BERNARDINO,10. 18 Years Old,35
2014,SAN BERNARDINO,11. 19 Years Old,57
2014,RIVERSIDE,10. 18 Years Old,15
2014,RIVERSIDE,11. 19 Years Old,27
2014,SAN BERNARDINO,10. 18 Years Old,13
2014,SAN BERNARDINO,11. 19 Years Old,22
2014,RIVERSIDE,08. 16 Years Old,12
2014,RIVERSIDE,09. 17 Years Old,29
2014,RIVERSIDE,10. 18 Years Old,42
2014,RIVERSIDE,11. 19 Years Old,91
2014,RIVERSIDE,11. 19 Years Old,14
2014,SAN BERNARDINO,09. 17 Years Old,12
2014,SAN BERNARDINO,10. 18 Years Old,31
2014,SAN BERNARDINO,11. 19 Years Old,43
2014,RIVERSIDE,08. 16 Years Old,18
2014,RIVERSIDE,09. 17 Years Old,30
2014,RIVERSIDE,10. 18 Years Old,63
2014,RIVERSIDE,11. 19 Years Old,109
2014,SAN BERNARDINO,11. 19 Years Old,18
2014,RIVERSIDE,11. 19 Years Old,18
2014,RIVERSIDE,08. 16 Years Old,11
2014,RIVERSIDE,09. 17 Years Old,24
2014,RIVERSIDE,10. 18 Years Old,45
2014,RIVERSIDE,11. 19 Years Old,65
2014,SAN BERNARDINO,08. 16 Years Old,26
2014,SAN BERNARDINO,09. 17 Years Old,23
2014,SAN BERNARDINO,10. 18 Years Old,59
2014,SAN BERNARDINO,11. 19 Years Old,96
2014,SAN BERNARDINO,08. 16 Years Old,12
2014,SAN BERNARDINO,09. 17 Years Old,28
2014,SAN BERNARDINO,10. 18 Years Old,58
2014,SAN BERNARDINO,11. 19 Years Old,118
2014,SAN BERNARDINO,09. 17 Years Old,21
2014,SAN BERNARDINO,10. 18 Years Old,34
2014,SAN BERNARDINO,11. 19 Years Old,54
2014,KERN,10. 18 Years Old,19
2014,KERN,11. 19 Years Old,29
2014,LOS ANGELES,07. 15 Years Old,18
2014,LOS ANGELES,08. 16 Years Old,43
2014,LOS ANGELES,09. 17 Years Old,55
2014,LOS ANGELES,10. 18 Years Old,109
2014,LOS ANGELES,11. 19 Years Old,192
2014,LOS ANGELES,10. 18 Years Old,15
2014,LOS ANGELES,11. 19 Years Old,20
2014,LOS ANGELES,07. 15 Years Old,20
2014,LOS ANGELES,08. 16 Years Old,37
2014,LOS ANGELES,09. 17 Years Old,63
2014,LOS ANGELES,10. 18 Years Old,119
2014,LOS ANGELES,11. 19 Years Old,176
2014,LOS ANGELES,09. 17 Years Old,12
2014,LOS ANGELES,10. 18 Years Old,19
2014,LOS ANGELES,11. 19 Years Old,25
2014,LOS ANGELES,10. 18 Years Old,16
2014,LOS ANGELES,11. 19 Years Old,30
2014,LOS ANGELES,08. 16 Years Old,26
2014,LOS ANGELES,09. 17 Years Old,52
2014,LOS ANGELES,10. 18 Years Old,95
2014,LOS ANGELES,11. 19 Years Old,182
2014,LOS ANGELES,11. 19 Years Old,12
2014,LOS ANGELES,07. 15 Years Old,11
2014,LOS ANGELES,08. 16 Years Old,34
2014,LOS ANGELES,09. 17 Years Old,53
2014,LOS ANGELES,10. 18 Years Old,122
2014,LOS ANGELES,11. 19 Years Old,137
2014,LOS ANGELES,10. 18 Years Old,14
2014,LOS ANGELES,11. 19 Years Old,17
2014,LOS ANGELES,10. 18 Years Old,18
2014,LOS ANGELES,11. 19 Years Old,16
2014,LOS ANGELES,09. 17 Years Old,20
2014,LOS ANGELES,10. 18 Years Old,24
2014,LOS ANGELES,11. 19 Years Old,50
2014,LOS ANGELES,08. 16 Years Old,11
2014,LOS ANGELES,09. 17 Years Old,14
2014,LOS ANGELES,10. 18 Years Old,18
2014,LOS ANGELES,11. 19 Years Old,34
2014,LOS ANGELES,09. 17 Years Old,21
2014,LOS ANGELES,10. 18 Years Old,27
2014,LOS ANGELES,11. 19 Years Old,60
2014,LOS ANGELES,08. 16 Years Old,20
2014,LOS ANGELES,09. 17 Years Old,16
2014,LOS ANGELES,10. 18 Years Old,44
2014,LOS ANGELES,11. 19 Years Old,62
2014,LOS ANGELES,11. 19 Years Old,14
2014,LOS ANGELES,11. 19 Years Old,13
2014,LOS ANGELES,07. 15 Years Old,13
2014,LOS ANGELES,08. 16 Years Old,28
2014,LOS ANGELES,09. 17 Years Old,49
2014,LOS ANGELES,10. 18 Years Old,72
2014,LOS ANGELES,11. 19 Years Old,133
2014,LOS ANGELES,08. 16 Years Old,12
2014,LOS ANGELES,09. 17 Years Old,14
2014,LOS ANGELES,10. 18 Years Old,12
2014,LOS ANGELES,11. 19 Years Old,34
2014,LOS ANGELES,08. 16 Years Old,11
2014,LOS ANGELES,09. 17 Years Old,16
2014,LOS ANGELES,10. 18 Years Old,27
2014,LOS ANGELES,11. 19 Years Old,42
2014,LOS ANGELES,08. 16 Years Old,13
2014,LOS ANGELES,09. 17 Years Old,16
2014,LOS ANGELES,10. 18 Years Old,50
2014,LOS ANGELES,11. 19 Years Old,73
2014,LOS ANGELES,09. 17 Years Old,11
2014,LOS ANGELES,10. 18 Years Old,22
2014,LOS ANGELES,11. 19 Years Old,32
2014,LOS ANGELES,09. 17 Years Old,14
2014,LOS ANGELES,10. 18 Years Old,25
2014,LOS ANGELES,11. 19 Years Old,27
2014,LOS ANGELES,10. 18 Years Old,26
2014,LOS ANGELES,11. 19 Years Old,44
2014,LOS ANGELES,10. 18 Years Old,21
2014,LOS ANGELES,11. 19 Years Old,44
2014,LOS ANGELES,11. 19 Years Old,12
2014,LOS ANGELES,09. 17 Years Old,25
2014,LOS ANGELES,10. 18 Years Old,20
2014,LOS ANGELES,11. 19 Years Old,22
2014,LOS ANGELES,09. 17 Years Old,11
2014,LOS ANGELES,10. 18 Years Old,16
2014,LOS ANGELES,11. 19 Years Old,24
2014,LOS ANGELES,10. 18 Years Old,11
2014,LOS ANGELES,08. 16 Years Old,11
2014,LOS ANGELES,09. 17 Years Old,12
2014,LOS ANGELES,10. 18 Years Old,29
2014,LOS ANGELES,11. 19 Years Old,36
2014,LOS ANGELES,10. 18 Years Old,16
2014,LOS ANGELES,09. 17 Years Old,28
2014,LOS ANGELES,10. 18 Years Old,58
2014,LOS ANGELES,11. 19 Years Old,64
2014,LOS ANGELES,09. 17 Years Old,11
2014,LOS ANGELES,10. 18 Years Old,22
2014,LOS ANGELES,11. 19 Years Old,22
2014,LOS ANGELES,08. 16 Years Old,29
2014,LOS ANGELES,09. 17 Years Old,44
2014,LOS ANGELES,10. 18 Years Old,97
2014,LOS ANGELES,11. 19 Years Old,125
2014,LOS ANGELES,09. 17 Years Old,11
2014,LOS ANGELES,10. 18 Years Old,18
2014,LOS ANGELES,11. 19 Years Old,20
2014,LOS ANGELES,07. 15 Years Old,11
2014,LOS ANGELES,08. 16 Years Old,20
2014,LOS ANGELES,09. 17 Years Old,28
2014,LOS ANGELES,10. 18 Years Old,46
2014,LOS ANGELES,11. 19 Years Old,86
2014,SAN BERNARDINO,07. 15 Years Old,11
2014,SAN BERNARDINO,08. 16 Years Old,27
2014,SAN BERNARDINO,09. 17 Years Old,50
2014,SAN BERNARDINO,10. 18 Years Old,98
2014,SAN BERNARDINO,11. 19 Years Old,152
2014,LOS ANGELES,10. 18 Years Old,28
2014,LOS ANGELES,11. 19 Years Old,42
2014,LOS ANGELES,08. 16 Years Old,16
2014,LOS ANGELES,09. 17 Years Old,37
2014,LOS ANGELES,10. 18 Years Old,70
2014,LOS ANGELES,11. 19 Years Old,99
2014,LOS ANGELES,10. 18 Years Old,17
2014,LOS ANGELES,11. 19 Years Old,26
2014,LOS ANGELES,09. 17 Years Old,13
2014,LOS ANGELES,10. 18 Years Old,15
2014,LOS ANGELES,11. 19 Years Old,37
2014,LOS ANGELES,09. 17 Years Old,14
2014,LOS ANGELES,10. 18 Years Old,29
2014,LOS ANGELES,11. 19 Years Old,52
2014,LOS ANGELES,09. 17 Years Old,11
2014,LOS ANGELES,10. 18 Years Old,26
2014,LOS ANGELES,11. 19 Years Old,27
2014,LOS ANGELES,10. 18 Years Old,16
2014,LOS ANGELES,11. 19 Years Old,27
2014,LOS ANGELES,07. 15 Years Old,23
2014,LOS ANGELES,08. 16 Years Old,49
2014,LOS ANGELES,09. 17 Years Old,86
2014,LOS ANGELES,10. 18 Years Old,147
2014,LOS ANGELES,11. 19 Years Old,218
2014,LOS ANGELES,08. 16 Years Old,24
2014,LOS ANGELES,09. 17 Years Old,42
2014,LOS ANGELES,10. 18 Years Old,82
2014,LOS ANGELES,11. 19 Years Old,113
2014,LOS ANGELES,09. 17 Years Old,11
2014,LOS ANGELES,10. 18 Years Old,14
2014,LOS ANGELES,11. 19 Years Old,35
2014,LOS ANGELES,07. 15 Years Old,15
2014,LOS ANGELES,08. 16 Years Old,33
2014,LOS ANGELES,09. 17 Years Old,41
2014,LOS ANGELES,10. 18 Years Old,79
2014,LOS ANGELES,11. 19 Years Old,115
2014,LOS ANGELES,08. 16 Years Old,26
2014,LOS ANGELES,09. 17 Years Old,53
2014,LOS ANGELES,10. 18 Years Old,99
2014,LOS ANGELES,11. 19 Years Old,162
2014,LOS ANGELES,09. 17 Years Old,19
2014,LOS ANGELES,10. 18 Years Old,47
2014,LOS ANGELES,11. 19 Years Old,65
2014,VENTURA,08. 16 Years Old,12
2014,VENTURA,09. 17 Years Old,29
2014,VENTURA,10. 18 Years Old,56
2014,VENTURA,11. 19 Years Old,72
2014,SANTA BARBARA,10. 18 Years Old,12
2014,SANTA BARBARA,11. 19 Years Old,19
2014,VENTURA,11. 19 Years Old,16
2014,SANTA BARBARA,07. 15 Years Old,19
2014,SANTA BARBARA,08. 16 Years Old,17
2014,SANTA BARBARA,09. 17 Years Old,47
2014,SANTA BARBARA,10. 18 Years Old,68
2014,SANTA BARBARA,11. 19 Years Old,104
2014,SANTA BARBARA,08. 16 Years Old,13
2014,SANTA BARBARA,09. 17 Years Old,15
2014,SANTA BARBARA,10. 18 Years Old,25
2014,SANTA BARBARA,11. 19 Years Old,35
2014,SAN LUIS OBISP,10. 18 Years Old,17
2014,SAN LUIS OBISP,11. 19 Years Old,25
2014,VENTURA,11. 19 Years Old,13
2014,VENTURA,08. 16 Years Old,14
2014,VENTURA,09. 17 Years Old,34
2014,VENTURA,10. 18 Years Old,33
2014,VENTURA,11. 19 Years Old,78
2014,SAN LUIS OBISP,10. 18 Years Old,15
2014,SAN LUIS OBISP,11. 19 Years Old,23
2014,VENTURA,07. 15 Years Old,11
2014,VENTURA,08. 16 Years Old,15
2014,VENTURA,09. 17 Years Old,22
2014,VENTURA,10. 18 Years Old,44
2014,VENTURA,11. 19 Years Old,63
2014,ORANGE,08. 16 Years Old,15
2014,ORANGE,09. 17 Years Old,28
2014,ORANGE,10. 18 Years Old,48
2014,ORANGE,11. 19 Years Old,64
2014,ORANGE,08. 16 Years Old,15
2014,ORANGE,09. 17 Years Old,22
2014,ORANGE,10. 18 Years Old,19
2014,ORANGE,11. 19 Years Old,46
2014,ORANGE,08. 16 Years Old,15
2014,ORANGE,09. 17 Years Old,20
2014,ORANGE,10. 18 Years Old,37
2014,ORANGE,11. 19 Years Old,57
2014,ORANGE,09. 17 Years Old,13
2014,ORANGE,10. 18 Years Old,30
2014,ORANGE,11. 19 Years Old,44
2014,ORANGE,10. 18 Years Old,12
2014,ORANGE,11. 19 Years Old,37
2014,ORANGE,08. 16 Years Old,11
2014,ORANGE,09. 17 Years Old,30
2014,ORANGE,10. 18 Years Old,32
2014,ORANGE,11. 19 Years Old,49
2014,LOS ANGELES,11. 19 Years Old,11
2014,LOS ANGELES,11. 19 Years Old,13
2014,ORANGE,09. 17 Years Old,16
2014,ORANGE,10. 18 Years Old,23
2014,ORANGE,11. 19 Years Old,38
2014,ORANGE,11. 19 Years Old,11
2014,ORANGE,09. 17 Years Old,37
2014,ORANGE,10. 18 Years Old,36
2014,ORANGE,11. 19 Years Old,60
2014,ORANGE,09. 17 Years Old,12
2014,ORANGE,10. 18 Years Old,27
2014,ORANGE,11. 19 Years Old,31
2014,ORANGE,07. 15 Years Old,12
2014,ORANGE,08. 16 Years Old,30
2014,ORANGE,09. 17 Years Old,53
2014,ORANGE,10. 18 Years Old,93
2014,ORANGE,11. 19 Years Old,129
2014,ORANGE,11. 19 Years Old,17
2014,ORANGE,09. 17 Years Old,15
2014,ORANGE,10. 18 Years Old,25
2014,ORANGE,11. 19 Years Old,49
2014,LASSEN,11. 19 Years Old,11
2014,EL DORADO,11. 19 Years Old,13
2014,SAN JOAQUIN,09. 17 Years Old,15
2014,SAN JOAQUIN,10. 18 Years Old,34
2014,SAN JOAQUIN,11. 19 Years Old,33
2014,SAN JOAQUIN,11. 19 Years Old,16
2014,BUTTE,11. 19 Years Old,18
2014,NW,10. 18 Years Old,11
2014,BUTTE,10. 18 Years Old,11
2014,BUTTE,11. 19 Years Old,29
2014,SAN JOAQUIN,10. 18 Years Old,14
2014,SAN JOAQUIN,11. 19 Years Old,30
2014,STANISLAUS,10. 18 Years Old,17
2014,STANISLAUS,11. 19 Years Old,20
2014,SACRAMENTO,09. 17 Years Old,15
2014,SACRAMENTO,10. 18 Years Old,27
2014,SACRAMENTO,11. 19 Years Old,41
2014,SACRAMENTO,08. 16 Years Old,11
2014,SACRAMENTO,09. 17 Years Old,16
2014,SACRAMENTO,10. 18 Years Old,30
2014,SACRAMENTO,11. 19 Years Old,57
2014,SAN JOAQUIN,10. 18 Years Old,21
2014,SAN JOAQUIN,11. 19 Years Old,23
2014,EL DORADO,11. 19 Years Old,17
2014,SACRAMENTO,09. 17 Years Old,24
2014,SACRAMENTO,10. 18 Years Old,40
2014,SACRAMENTO,11. 19 Years Old,65
2014,SHASTA,09. 17 Years Old,14
2014,SHASTA,10. 18 Years Old,38
2014,SHASTA,11. 19 Years Old,58
2014,SACRAMENTO,09. 17 Years Old,12
2014,SACRAMENTO,10. 18 Years Old,34
2014,SACRAMENTO,11. 19 Years Old,58
2014,SACRAMENTO,09. 17 Years Old,20
2014,SACRAMENTO,10. 18 Years Old,35
2014,SACRAMENTO,11. 19 Years Old,48
2014,BUTTE,10. 18 Years Old,15
2014,BUTTE,11. 19 Years Old,24
2014,SUTTER,10. 18 Years Old,23
2014,SUTTER,11. 19 Years Old,29
2014,YUBA,10. 18 Years Old,20
2014,YUBA,11. 19 Years Old,27
2014,SAN JOAQUIN,08. 16 Years Old,15
2014,SAN JOAQUIN,09. 17 Years Old,31
2014,SAN JOAQUIN,10. 18 Years Old,40
2014,SAN JOAQUIN,11. 19 Years Old,73
2014,NEVADA,11. 19 Years Old,13
2014,TEHAMA,10. 18 Years Old,14
2014,TEHAMA,11. 19 Years Old,29
2014,SAN JOAQUIN,08. 16 Years Old,16
2014,SAN JOAQUIN,09. 17 Years Old,37
2014,SAN JOAQUIN,10. 18 Years Old,53
2014,SAN JOAQUIN,11. 19 Years Old,99
2014,SACRAMENTO,08. 16 Years Old,14
2014,SACRAMENTO,09. 17 Years Old,45
2014,SACRAMENTO,10. 18 Years Old,87
2014,SACRAMENTO,11. 19 Years Old,129
2014,PLACER,11. 19 Years Old,28
2014,SAN JOAQUIN,11. 19 Years Old,13
2014,SACRAMENTO,11. 19 Years Old,16
2014,YOLO,11. 19 Years Old,16
2014,YOLO,10. 18 Years Old,12
2014,YOLO,11. 19 Years Old,15
2014,IMPERIAL,09. 17 Years Old,15
2014,IMPERIAL,10. 18 Years Old,25
2014,IMPERIAL,11. 19 Years Old,22
2014,SAN DIEGO,08. 16 Years Old,20
2014,SAN DIEGO,09. 17 Years Old,30
2014,SAN DIEGO,10. 18 Years Old,69
2014,SAN DIEGO,11. 19 Years Old,111
2014,SAN DIEGO,08. 16 Years Old,11
2014,SAN DIEGO,09. 17 Years Old,17
2014,SAN DIEGO,10. 18 Years Old,31
2014,SAN DIEGO,11. 19 Years Old,68
2014,SAN DIEGO,08. 16 Years Old,21
2014,SAN DIEGO,09. 17 Years Old,30
2014,SAN DIEGO,10. 18 Years Old,60
2014,SAN DIEGO,11. 19 Years Old,85
2014,IMPERIAL,08. 16 Years Old,17
2014,IMPERIAL,09. 17 Years Old,31
2014,IMPERIAL,10. 18 Years Old,59
2014,IMPERIAL,11. 19 Years Old,84
2014,SAN DIEGO,11. 19 Years Old,12
2014,SAN DIEGO,11. 19 Years Old,23
2014,SAN DIEGO,11. 19 Years Old,11
2014,SAN DIEGO,07. 15 Years Old,15
2014,SAN DIEGO,08. 16 Years Old,27
2014,SAN DIEGO,09. 17 Years Old,70
2014,SAN DIEGO,10. 18 Years Old,89
2014,SAN DIEGO,11. 19 Years Old,163
2014,SAN DIEGO,08. 16 Years Old,14
2014,SAN DIEGO,09. 17 Years Old,33
2014,SAN DIEGO,10. 18 Years Old,42
2014,SAN DIEGO,11. 19 Years Old,85
2014,SAN DIEGO,08. 16 Years Old,17
2014,SAN DIEGO,09. 17 Years Old,43
2014,SAN DIEGO,10. 18 Years Old,75
2014,SAN DIEGO,11. 19 Years Old,129
2014,SAN DIEGO,08. 16 Years Old,37
2014,SAN DIEGO,09. 17 Years Old,23
2014,SAN DIEGO,10. 18 Years Old,60
2014,SAN DIEGO,11. 19 Years Old,95
2014,SAN DIEGO,09. 17 Years Old,11
2014,SAN DIEGO,10. 18 Years Old,26
2014,SAN DIEGO,11. 19 Years Old,26
